Fecha y Hora,Id_local,Id_visitante,Prob_ganar_local,Prob_empate,Prob_ganar_visitante
2024-02-13 21:00:00,303,27,6.092436974789916,2.5210084033613445,34.66386554621849
2024-02-13 21:00:00,94,1,10.946483856700574,2.2390535161432994,23.6344537815126
2024-02-14 21:00:00,20,133,24.85207100591716,4.357181280258203,8.391608391608392
2024-02-14 21:00:00,68,2,8.06282722513089,5.30541012216405,19.982547993019196
2024-02-20 21:00:00,13,17,12.548780487804876,6.914634146341464,12.280487804878051
2024-02-20 21:00:00,19,16,12.154765649575335,4.567474048442906,18.85498584460522
2024-02-21 21:00:00,9,14,12.755922987294014,4.851208640810816,16.251456472285412
2024-02-21 21:00:00,60,3,9.106480159862974,5.785517175754114,15.933961366447804
